time_s,x_m,y_m,yaw_rad,measured_x_m,measured_y_m,measured_yaw_rad,reference_x_m,reference_y_m,reference_yaw_rad,linear_mps,angular_radps,cross_track_error_m,heading_error_rad,position_error_m,compute_ms
5.500000000000000444e-01,1.760452837745832833e-01,1.721804278042380065e-01,7.678596284218119905e-01,1.760452837745832833e-01,1.721804278042380065e-01,7.678596284218119905e-01,1.882166266370286500e-01,1.873813145857246287e-01,7.786248906646879853e-01,8.000000000000000444e-01,-4.728902339069502442e-02,-2.273258205403503457e-03,-1.076526224287599476e-02,1.947327774204369796e-02,5.860999999999999890e-03
6.000000000000000888e-01,2.048540642472136963e-01,1.999302642409227226e-01,7.654951772522773368e-01,2.048540642472136963e-01,1.999302642409227226e-01,7.654951772522773368e-01,1.882166266370286500e-01,1.873813145857246287e-01,7.786248906646879853e-01,8.000000000000000444e-01,-4.635099810099623657e-02,-2.751146237843246287e-03,-1.312971341241064849e-02,2.083939700858679356e-02,6.072000000000000140e-03
6.500000000000000222e-01,2.337277283665940841e-01,2.276125835834736377e-01,7.631776273472272720e-01,2.337277283665940841e-01,2.276125835834736377e-01,7.631776273472272720e-01,2.194686221820905392e-01,2.181432413965425365e-01,7.761766847564688376e-01,8.000000000000000444e-01,-5.359611603573077865e-02,-3.232009783747989348e-03,-1.299905740924156561e-02,1.711696674747428468e-02,6.643000000000000467e-03
7.000000000000000666e-01,2.626704692943781505e-01,2.552226685176567367e-01,7.604978215454405444e-01,2.626704692943781505e-01,2.552226685176567367e-01,7.604978215454405444e-01,2.506664671286085166e-01,2.486898871648547948e-01,7.733354552277038607e-01,8.000000000000000444e-01,-6.109426783795905702e-02,-3.710347937793826226e-03,-1.283763368226331636e-02,1.366650285183882915e-02,5.981000000000000205e-03
7.500000000000000000e-01,2.916922538232977757e-01,2.827496512543743457e-01,7.574431081535424326e-01,2.916922538232977757e-01,2.827496512543743457e-01,7.574431081535424326e-01,2.818024638751653321e-01,2.789911060392292752e-01,7.700940264136821867e-01,8.000000000000000444e-01,-7.648710592040219858e-02,-4.187245156990307068e-03,-1.265091826013975407e-02,1.057991528096853019e-02,6.563000000000000257e-03
8.000000000000000444e-01,3.208085400755231187e-01,3.101766438854837715e-01,7.536187528575224448e-01,3.208085400755231187e-01,3.101766438854837715e-01,7.536187528575224448e-01,3.128689300804617379e-01,3.090169943749473958e-01,7.664441599109093062e-01,8.000000000000000444e-01,-8.378230616116567886e-02,-4.671349336463715383e-03,-1.282540705338686138e-02,8.023851560252459256e-03,8.556000000000001104e-03
8.500000000000000888e-01,3.500344814587824094e-01,3.374867520954260569e-01,7.494296375494640117e-01,3.500344814587824094e-01,3.374867520954260569e-01,7.494296375494640117e-01,3.438582005588191048e-01,3.387379202452914240e-01,7.623765137973599337e-01,8.000000000000000444e-01,-9.146539948462659164e-02,-5.170440212256114700e-03,-1.294687624789592206e-02,6.301735276452753200e-03,6.121000000000000572e-03
9.000000000000000222e-01,3.793797886952470222e-01,3.646685503170247755e-01,7.448563675752328805e-01,3.793797886952470222e-01,3.646685503170247755e-01,7.448563675752328805e-01,3.747626291714492575e-01,3.681245526846779748e-01,7.578805964862258548e-01,8.000000000000000444e-01,-9.956081264907773454e-02,-5.683835557161389870e-03,-1.302422891099297431e-02,5.767331656270594832e-03,5.912000000000000588e-03
9.500000000000000666e-01,4.088545669522380410e-01,3.917098916777161932e-01,7.398783269427791076e-01,4.088545669522380410e-01,3.917098916777161932e-01,7.398783269427791076e-01,4.055745907130249850e-01,3.971478906347806204e-01,7.529447150598791438e-01,8.000000000000000444e-01,-1.080983807353739917e-01,-6.210807064848016326e-03,-1.306638811710003623e-02,6.350596569365434159e-03,5.841000000000000705e-03
1.000000000000000000e+00,4.384693264945217495e-01,4.185978466421585442e-01,7.344734079060106779e-01,4.384693264945217495e-01,4.185978466421585442e-01,7.344734079060106779e-01,4.362864827930850731e-01,4.257792915650726595e-01,7.475559179387234465e-01,8.000000000000000444e-01,-1.266548962845909510e-01,-6.750534595413920300e-03,-1.308251003271276858e-02,7.505861563188512275e-03,6.312000000000000770e-03
