time_s,x_m,y_m,yaw_rad,measured_x_m,measured_y_m,measured_yaw_rad,reference_x_m,reference_y_m,reference_yaw_rad,linear_mps,angular_radps,cross_track_error_m,heading_error_rad,position_error_m,compute_ms
9.000000000000000222e-01,4.802881528745799045e-02,4.460479432060907024e-01,6.855980267779946402e-01,7.127905243058983709e-02,4.357179598806076859e-01,6.637156740502931918e-01,2.506664671286085166e-01,2.486898871648547948e-01,7.733354552277038607e-01,4.212032352154770343e-01,6.054925491784009933e-02,2.827740680211628943e-01,-8.773742844970922050e-02,2.828643141650620807e-01,3.357390000000000652e-01
9.500000000000000666e-01,6.347025187888256925e-02,4.586870529580159284e-01,6.862649186892908482e-01,5.503637243861453365e-02,4.593227093668427186e-01,6.579747198441685541e-01,2.506664671286085166e-01,2.486898871648547948e-01,7.733354552277038607e-01,3.548500475166250778e-01,4.879217464496139051e-02,2.810321785325287092e-01,-8.707053653841301255e-02,2.813205158622139046e-01,3.175450000000000217e-01
1.000000000000000000e+00,7.631755488718700020e-02,4.692171928701464045e-01,6.869375951685974258e-01,7.234764952624384016e-02,4.538565587079500530e-01,6.995607511239296805e-01,2.506664671286085166e-01,2.486898871648547948e-01,7.733354552277038607e-01,3.451288623256089094e-01,-9.490176138716840959e-02,2.795932119326786092e-01,-8.639786005910643496e-02,2.811224568784963518e-01,3.171350000000000002e-01
1.050000000000000044e+00,8.877426984802277987e-02,4.794062144426752825e-01,6.842486331889077178e-01,7.764677653185650397e-02,4.985771414854152095e-01,6.776494916266280200e-01,2.818024638751653321e-01,2.789911060392292752e-01,7.700940264136821867e-01,3.241411750872075226e-01,-6.155295650141987679e-02,2.782537830623281194e-01,-8.584539322477446888e-02,2.782554570277916417e-01,3.272040000000000504e-01
1.100000000000000089e+00,1.003566771190216311e-01,4.888056129286328932e-01,6.792078103258405442e-01,1.031595805796888671e-01,4.813743056165188383e-01,6.554908544045661145e-01,2.818024638751653321e-01,2.789911060392292752e-01,7.700940264136821867e-01,3.626412960999367829e-01,5.724394085087392003e-02,2.769373925988871665e-01,-9.088621608784164252e-02,2.773890784310001911e-01,3.093400000000000039e-01
1.150000000000000133e+00,1.136125954518594772e-01,4.995389983052375693e-01,6.820537217665458840e-01,1.042549737236111301e-01,5.134222039679896543e-01,6.665567579347926319e-01,3.128689300804617379e-01,3.090169943749473958e-01,7.664441599109093062e-01,3.837767946373083494e-01,-2.826102610929934894e-02,2.754483450272372513e-01,-8.439043814436342217e-02,2.756840961521702105e-01,3.097710000000000186e-01
1.200000000000000178e+00,1.280724281741661419e-01,5.112521888699519401e-01,6.796245736370933876e-01,1.272562532971467653e-01,4.883030937532966687e-01,6.651205276927831811e-01,3.128689300804617379e-01,3.090169943749473958e-01,7.664441599109093062e-01,4.489195129726860634e-01,1.685621051351286759e-02,2.738572876445449777e-01,-8.681958627381591853e-02,2.739503988119670885e-01,3.261720000000000175e-01
1.250000000000000000e+00,1.446968040999683791e-01,5.246795332679400348e-01,6.792004046286885810e-01,1.331442891998992351e-01,5.382763800723480152e-01,6.517410118463731195e-01,3.438582005588191048e-01,3.387379202452914240e-01,7.623765137973599337e-01,4.035390252963043656e-01,8.787896004774711778e-03,2.720216085390207983e-01,-8.317610916867135273e-02,2.724693474372923419e-01,3.050720000000000098e-01
1.300000000000000044e+00,1.595149658488171918e-01,5.366651246512594842e-01,6.810212417940575413e-01,1.651123350872828466e-01,5.649166448738269786e-01,6.790627573462568733e-01,3.747626291714492575e-01,3.681245526846779748e-01,7.578805964862258548e-01,4.017961705478076406e-01,-1.182259663628450475e-01,2.703678185016523128e-01,-7.685935469216831351e-02,2.733815666146414136e-01,3.043399999999999994e-01
1.350000000000000089e+00,1.740660175769798423e-01,5.483798294358295244e-01,6.746357659075004065e-01,1.527540432156830330e-01,5.569052258340930761e-01,6.833040282795606046e-01,3.747626291714492575e-01,3.681245526846779748e-01,7.578805964862258548e-01,4.443929326412262570e-01,-1.343306661759207099e-01,2.688739885010199560e-01,-8.324483057872544833e-02,2.697611808658457733e-01,3.123859999999999970e-01
1.400000000000000133e+00,1.903627470833684221e-01,5.613144357201801382e-01,6.671314201450693204e-01,1.909164546918431238e-01,5.484958464114995103e-01,6.502613315425684881e-01,3.747626291714492575e-01,3.681245526846779748e-01,7.578805964862258548e-01,4.376564797953860775e-01,1.566933382407931230e-02,2.670662158174550438e-01,-9.074917634115653442e-02,2.670686193122829843e-01,3.044200000000000239e-01
1.450000000000000178e+00,2.059700889140980151e-01,5.736003386019565831e-01,6.666273978652772492e-01,1.928177736087263727e-01,5.777752617610734109e-01,6.509889922268525808e-01,3.747626291714492575e-01,3.681245526846779748e-01,7.578805964862258548e-01,3.626564797953860664e-01,-5.661287423505773075e-03,2.652611672674412002e-01,-9.125319862094860568e-02,2.659158142060243368e-01,3.025580000000000491e-01
1.500000000000000000e+00,2.195706158379604478e-01,5.842983184565523347e-01,6.663881932871031921e-01,2.011729549662961414e-01,5.818846860802817655e-01,6.772615834780686406e-01,3.747626291714492575e-01,3.681245526846779748e-01,7.578805964862258548e-01,2.985042518603239214e-01,-1.056037260766957281e-01,2.636822707951348987e-01,-9.149240319912266273e-02,2.661121154898720143e-01,3.140890000000000626e-01
